gene_id,BonitaEye1,BonitaEye2,BonitaEye3,BonitaEye4,CuevaEye1,CuevaEye2,CuevaEye3,CuevaEye4,LunaEye1,LunaEye2,LunaEye3,LunaEye4,PSOEye1,PSOEye2,PSOEye3,PSOEye4
gene10863,3,0,0,0,0,18,0,5,24,0,3,0,26,9,0,0
gene10862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene10861,143,0,18,0,29,208,53,15,162,0,177,29,104,226,44,0
gene10860,26,0,17,0,0,29,12,0,56,0,24,3,62,79,11,7
gene10869,131,0,19,0,49,75,0,6,25,0,23,11,209,105,44,0
gene10868,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene26787,27,0,5,30,0,24,0,0,9,0,0,8,45,3,0,0
gene26786,0,0,0,0,0,0,0,0,0,0,37,0,0,6,0,0
gene26785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene8493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene8494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene8495,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
gene8496,7,0,0,3,4,83,5,2,50,0,8,8,2,4,0,0
gene8497,0,0,0,3,0,61,5,3,30,0,14,12,0,15,0,0
gene8498,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
gene8499,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
gene26789,13,0,0,0,0,36,0,7,14,0,20,11,23,18,0,0
gene26788,68,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0
gene19628,11,0,0,0,0,11,2,4,0,0,6,0,0,6,0,0
gene19629,4,0,0,0,0,11,15,3,12,0,0,6,0,17,0,0
gene19622,34,0,3,0,0,97,0,0,56,0,28,6,54,23,0,0
gene19623,0,0,0,0,6,0,0,0,0,0,0,0,21,4,4,0
gene19620,9,0,0,0,0,50,23,0,48,0,14,20,25,15,0,0
gene19621,0,0,0,0,0,0,0,0,14,0,6,7,22,9,0,0
gene19626,0,0,7,0,0,6,0,0,15,0,0,0,0,3,0,0
gene19627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene19624,17,0,0,0,0,19,0,0,0,0,11,0,6,10,0,0
gene19625,9,0,3,0,10,57,4,11,61,0,72,18,10,13,26,0
gene879,27,0,3,0,6,14,14,6,7,2,0,0,48,14,7,0
gene878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene877,3,0,0,0,0,26,0,3,10,0,3,6,0,0,0,0
gene876,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
gene875,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
gene874,1223,49,164,121,38,477,95,0,136,0,0,18,2951,733,240,38
gene873,20,0,4,0,0,13,0,0,19,0,6,0,109,29,0,0
gene872,146,0,40,131,25,64,0,5,51,0,33,8,163,117,26,0
gene871,46,3,7,0,6,235,0,3,94,11,59,17,24,44,0,0
gene870,114,3,22,0,29,335,54,15,168,0,188,92,277,148,51,0
gene23490,7,0,0,0,0,70,0,0,31,0,30,9,15,3,0,0
gene23491,0,0,0,0,0,0,0,0,8,3,0,3,0,6,2,3
gene23492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene8570,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
gene23494,171,9,40,0,15,223,57,17,118,7,141,28,328,349,106,25
gene23495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene23496,0,0,0,0,0,9,0,0,10,0,6,6,10,3,0,0
gene23497,3,0,0,3,0,17,0,0,0,0,0,0,0,5,0,0
gene23498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene23499,5,0,0,0,0,0,0,0,22,0,3,0,0,8,0,0
gene30986,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
gene30987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene30984,7,0,0,0,0,9,0,2,3,0,15,0,3,3,0,0
gene30985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene19301,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene19300,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
gene30980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene30981,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
gene23146,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0
gene23147,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene23144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene23145,0,0,0,0,0,29,0,6,86,0,46,0,15,0,0,0
gene23142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene23143,0,0,0,0,0,13,0,0,0,0,0,0,6,6,0,0
gene23140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene23141,9,0,0,0,0,22,0,0,22,0,39,22,23,15,0,0
gene23148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene23149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene9721,109,13,53,45,65,292,20,34,226,0,229,145,166,281,38,17
gene9720,35,0,6,0,0,109,0,0,139,0,158,13,29,14,0,0
gene9723,0,3,0,0,0,10,0,0,0,0,0,0,7,0,0,0
gene9722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene9725,2,0,0,0,0,10,0,3,11,0,0,0,0,0,0,0
gene9724,2,3,0,27,0,15,0,0,21,0,6,0,68,20,0,0
gene9727,18,0,0,0,32,46,0,9,25,0,54,10,3,0,3,0
gene9726,0,0,0,0,0,0,0,0,13,0,11,0,0,0,0,0
gene9729,0,2,9,0,0,30,0,0,20,0,3,4,0,26,0,0
gene9728,6,0,0,0,0,5,0,0,6,0,4,0,0,6,0,0
gene15998,8,0,0,0,0,58,0,0,16,0,0,5,9,10,0,0
gene15999,16,0,0,0,0,0,0,0,9,0,6,0,25,3,0,0
gene15994,54,0,8,0,8,55,0,0,41,0,12,27,82,36,0,0
gene15995,5,0,0,0,0,6,0,4,11,0,0,0,0,0,8,0
gene15996,116,0,35,0,0,56,25,0,43,0,44,12,101,104,25,0
gene15997,57,0,0,0,0,59,0,0,87,0,51,13,69,14,10,0
gene15990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene15991,0,0,0,0,0,0,11,0,6,0,0,0,7,7,0,0
gene15992,0,0,0,0,0,0,0,0,5,0,20,0,0,7,0,4
gene15993,0,0,0,0,0,10,0,0,9,0,2,0,25,9,0,0
gene17848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene17849,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
gene13749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene13748,75,3,5,19,15,186,10,4,111,3,97,29,128,88,28,15
gene13747,51,0,0,0,0,51,0,3,35,0,16,3,43,25,3,0
gene13746,33,0,10,0,0,47,0,0,36,0,28,0,50,19,10,11
gene13745,0,0,0,12,0,0,0,0,5,0,18,0,0,0,0,0
gene13744,15,0,8,0,0,21,19,0,47,0,7,11,30,18,11,0
gene13743,29,0,4,0,0,7,19,0,59,0,42,10,64,76,0,0
gene13742,17,0,0,0,0,98,0,0,21,0,18,19,9,30,0,0
gene13741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene13740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene7530,3,3,0,3,0,12,0,0,0,0,45,0,0,9,0,0
gene3,20,0,0,0,0,3,0,0,6,0,19,0,8,12,0,0
gene27498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene27499,275,0,10,70,96,2191,50,39,924,0,586,134,228,265,136,13
gene27494,0,5,3,0,0,0,0,0,16,0,20,3,45,13,0,10
gene27495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene27496,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
gene27497,0,0,0,0,0,23,0,0,12,0,27,3,12,0,0,0
gene27490,18,0,3,0,0,7,0,0,42,0,29,24,30,32,0,0
gene27491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene27492,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
gene27493,12,0,3,0,0,0,0,0,7,2,22,0,0,4,0,5
gene8630,3,0,0,0,0,48,0,0,44,0,25,21,31,0,0,0
gene29333,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
gene29332,42,4,0,0,0,85,0,0,106,3,65,8,68,21,0,4
gene29331,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
gene29330,72,6,17,33,17,69,9,8,31,14,58,10,39,96,12,0
gene29337,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
gene29336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene16719,3,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
gene16718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene16717,21,0,0,0,0,10,0,0,0,0,13,0,35,19,0,0
gene16716,35,5,13,0,2,144,3,8,103,0,61,28,49,67,17,2
gene16715,28,7,9,0,0,45,33,0,35,0,33,3,72,54,45,7
gene16714,0,0,0,0,0,31,0,0,25,0,28,5,0,8,0,0
gene16713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene16712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
gene6,0,0,0,0,0,19,5,2,0,0,0,2,27,2,0,2
gene16710,0,0,0,0,0,3,0,0,7,0,11,11,0,0,0,0
gene6639,6,0,8,0,0,30,0,0,25,0,22,14,25,11,0,0
gene7,25,0,0,0,0,0,0,0,11,2,26,6,0,16,0,0
gene2935,7,0,0,0,0,11,0,0,9,0,6,0,0,18,0,0
gene2934,4,0,0,0,0,64,3,0,19,0,33,5,27,43,8,0
gene14717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene2936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene2931,3,0,0,0,0,3,0,0,5,0,0,0,0,14,0,0
gene2930,18,0,3,0,0,55,0,0,15,0,25,3,26,27,9,14
gene14713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene2932,0,0,0,0,0,12,6,7,0,0,6,0,0,0,0,0
gene2939,33,0,0,0,0,46,0,3,51,0,58,11,33,36,9,0
gene14718,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
gene29599,5,0,0,0,0,29,9,0,17,3,52,7,11,7,0,0
gene29598,4,0,0,0,0,3,0,0,47,0,13,0,0,6,6,12
gene29597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene29596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene29595,6,0,5,0,0,21,11,0,11,0,17,3,0,22,0,0
gene29594,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
gene29593,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
gene29592,0,0,0,0,0,0,0,0,10,0,0,0,0,0,6,0
gene29591,9,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0
gene29590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene11293,0,0,0,0,0,6,0,0,0,0,22,0,16,11,0,0
gene11292,46,0,9,2,28,88,17,8,51,0,28,45,61,59,25,0
gene11291,3,0,0,0,0,6,0,0,11,0,0,0,0,0,3,0
gene11290,45,0,21,49,31,192,0,4,121,0,68,32,182,35,4,11
gene11297,0,0,0,28,0,17,0,0,6,0,0,0,0,5,0,7
gene11296,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene11295,42,0,10,29,0,73,0,0,74,2,56,24,40,32,0,0
gene11294,31,0,11,0,0,54,0,0,29,0,8,0,103,7,0,0
gene11299,0,0,0,72,0,0,6,4,0,0,0,0,0,0,0,0
gene11298,10,0,0,0,13,8,0,0,20,0,28,0,9,28,0,0
gene26200,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
gene26201,23,0,10,0,8,0,0,3,5,0,16,0,23,0,6,0
gene11879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene11878,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
gene11877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene11876,27,0,0,0,0,166,0,3,96,0,171,18,71,11,7,0
gene11875,75,0,21,25,0,144,8,15,123,14,116,31,32,88,0,0
gene11874,0,0,0,0,0,8,0,0,13,0,7,0,5,0,0,0
gene11873,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
gene11872,6,3,0,0,0,15,0,0,11,0,10,3,12,3,3,0
gene11871,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
gene11870,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0
gene26209,15,0,3,0,0,41,0,0,17,0,3,8,26,3,0,0
gene6898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene6899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene6896,15,0,6,0,0,194,0,0,73,0,36,19,93,23,43,0
gene6897,6,5,0,0,53,0,0,0,5,0,9,11,0,13,0,0
gene6894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene6895,8,0,0,0,0,39,0,0,29,0,5,5,0,6,0,0
gene6892,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0
gene6893,34,0,15,0,0,150,17,15,78,0,55,43,78,125,25,14
gene6890,42,0,0,8,0,20,0,0,25,0,3,0,60,9,0,0
gene6891,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0
gene17435,178,4,33,63,65,299,66,35,288,8,406,41,180,423,60,55
gene17434,0,0,0,0,0,27,0,0,5,0,0,2,17,8,0,0
gene17437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene17436,0,0,0,0,0,0,0,0,0,0,7,4,0,3,0,0
gene17431,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0
gene17430,25,0,0,0,0,0,8,0,7,0,13,0,16,7,0,0
gene17433,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
gene17432,8,0,16,0,0,14,0,9,6,0,14,26,4,28,11,0
gene17439,3,4,3,40,0,8,0,12,13,0,2,0,14,9,0,0
gene17438,15,0,0,0,0,18,0,0,7,0,6,0,0,0,0,0
gene7735,29,0,5,24,0,126,0,6,94,0,92,25,89,157,35,0
gene6764,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0
gene6765,0,0,0,0,0,0,15,0,0,0,0,0,8,5,0,0
gene6766,16,0,0,0,25,55,12,0,28,0,34,14,44,67,5,0
gene6767,57,0,6,3,0,30,25,0,42,0,53,19,24,38,0,0
gene6760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene6761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene6762,0,0,8,0,0,6,0,10,16,0,35,0,11,24,19,0
gene6763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene6768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene6769,0,0,0,0,0,0,0,0,3,0,15,0,0,5,0,0
gene688,0,0,0,0,0,5,0,0,0,0,0,0,21,0,0,0
gene689,25,0,2,19,15,166,54,0,151,0,124,17,97,196,49,0
gene684,200,3,62,106,0,609,8,3,365,9,298,101,259,122,31,30
gene685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene681,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
gene682,58,0,72,31,0,55,11,3,55,0,140,84,87,101,19,0
gene683,6,0,0,0,8,28,0,0,0,0,16,0,0,3,9,6
gene7385,51,0,4,0,0,144,0,0,83,0,84,28,127,125,16,21
gene7384,30,0,15,0,0,46,19,0,31,0,40,7,42,32,0,0
gene7387,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
gene7386,21,0,9,20,0,99,18,15,16,0,66,31,162,107,14,0
gene7381,11,0,22,0,0,40,0,0,2,0,28,6,32,37,20,0
gene7380,14,0,0,0,18,5,0,0,25,0,5,0,42,40,0,0
gene7383,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
gene7382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene7389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene7388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene1518,53,0,11,0,29,108,22,0,99,0,88,14,45,32,0,0
gene1519,3,0,0,0,0,22,0,0,3,0,5,4,0,3,0,0
gene1516,47,0,4,0,0,166,0,0,97,0,86,33,49,15,0,0
gene1517,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0
gene1514,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
gene1515,10,3,10,17,24,39,25,0,34,0,58,39,11,100,6,0
gene1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene1513,0,0,0,0,0,0,0,0,0,0,0,5,3,9,0,0
gene1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene3604,3,0,0,0,0,34,0,0,25,0,34,0,32,9,6,0
gene3605,0,0,0,0,0,10,0,0,8,0,7,10,0,0,0,0
gene3606,0,0,0,0,0,28,0,0,8,0,4,0,29,8,0,0
gene3607,75,3,9,0,0,49,32,0,69,0,73,12,77,86,12,0
gene3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene3601,40,0,11,0,49,80,0,3,31,0,35,17,23,70,17,0
gene3602,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
gene3603,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
gene3608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene3609,30,0,11,0,0,31,10,11,49,0,18,0,80,36,6,0
gene14402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene5527,142,0,0,0,0,37,0,0,24,0,12,0,146,48,18,0
gene5526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene5525,92,6,54,0,37,214,40,7,193,0,137,106,100,202,43,0
gene5524,16,4,6,0,0,119,0,0,45,0,12,11,24,0,0,0
gene5523,8,0,0,0,0,11,0,11,11,3,20,5,14,25,8,9
gene5522,0,0,0,0,17,6,17,7,4,0,11,2,12,16,2,0
gene5521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene5520,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
gene12776,14,0,0,0,0,46,0,0,23,0,11,0,14,4,0,0
gene5529,0,0,0,0,0,0,0,0,14,0,12,0,0,3,0,0
gene5528,14,3,3,6,40,33,0,0,37,16,15,11,41,9,0,0
gene12779,23,0,6,11,0,85,9,6,83,3,11,24,86,11,21,0
gene12778,0,0,0,0,0,0,0,16,0,2,0,6,5,0,0,0
gene7600,0,0,0,0,29,15,0,0,8,0,0,0,0,12,0,0
gene8653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene7602,3,0,2,0,0,41,0,5,18,0,18,0,3,6,0,0
gene7603,6,0,0,0,0,20,0,0,15,0,9,0,34,0,0,0
gene8656,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
gene8657,5,0,0,0,0,28,0,0,16,0,0,0,13,0,0,0
gene8654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene8655,9,0,0,4,0,0,0,0,0,0,0,0,19,0,6,0
gene7608,77,5,9,0,0,43,0,2,98,0,58,14,51,60,0,0
gene7609,0,0,0,0,0,0,0,0,9,0,0,0,21,4,0,0
gene8658,11,0,11,0,0,20,0,0,14,0,16,0,0,13,0,0
gene8659,11,0,0,0,0,0,0,0,28,0,15,0,17,5,0,0
gene30915,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
gene10822,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
gene10821,3,0,0,4,0,36,0,4,14,0,3,0,17,14,0,0
gene30916,0,0,0,0,0,3,0,0,4,0,0,0,0,4,0,0
gene10827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene30910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene18113,129,9,38,0,0,47,0,0,40,0,4,0,210,113,28,0
gene18112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene18111,7,0,2,27,0,12,0,0,27,0,21,6,33,6,0,14
gene18110,3,2,2,0,0,0,0,6,0,0,0,0,15,14,0,0
gene18117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene18116,0,0,0,0,0,0,0,0,0,0,13,0,9,3,0,0
gene18115,3,0,0,0,0,0,0,8,31,0,7,0,3,0,0,0
gene18114,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
gene18119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene10288,11,0,6,0,0,34,0,0,8,0,14,0,0,10,0,6
gene27429,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0
gene9523,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0
gene9522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene9521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
gene9520,264,11,35,68,353,1188,55,18,832,8,307,71,303,313,55,0
gene9527,0,0,0,0,0,0,2,1,6,0,22,0,9,0,0,0
gene9526,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
gene9525,6,0,0,0,0,3,0,0,5,0,9,4,0,0,0,0
gene9524,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
gene9529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene9528,59,0,25,0,0,6,7,0,35,0,42,12,140,221,10,0
gene17291,0,0,0,0,0,13,0,0,4,0,0,0,12,5,0,0
gene17290,11,0,0,0,0,0,0,0,41,9,10,5,31,9,0,19
gene13972,11,8,21,19,6,129,7,0,69,3,36,22,62,46,4,0
gene17292,30,0,6,25,0,111,6,17,38,0,41,48,36,51,6,0
gene13974,24,0,6,0,0,18,0,0,18,0,3,0,28,3,4,0
gene17294,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
gene15604,28,0,0,0,0,108,14,10,100,0,100,12,53,32,31,0
gene15605,11,0,0,0,0,42,0,0,24,0,24,5,10,2,0,0
gene15606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene15607,0,0,0,0,0,13,0,0,5,0,0,8,0,0,0,0
gene15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene15601,336,6,19,0,108,1186,17,11,1158,30,143,306,154,183,63,52
gene15602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene15603,25,0,0,0,0,65,18,3,58,0,73,44,0,49,5,0
gene13977,0,0,0,0,0,0,0,0,6,0,0,0,0,2,1,0
gene15608,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0
gene15609,201,6,39,0,0,128,52,11,39,0,71,5,158,162,60,26
gene13978,0,0,0,0,44,0,0,0,14,0,14,10,11,18,0,3
gene17298,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
gene22952,27,3,0,0,2,220,3,0,130,11,25,35,19,5,0,3
gene22953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene22950,8,0,0,0,0,106,0,0,52,0,0,0,24,25,0,0
gene22951,19,0,0,0,0,10,0,0,2,0,5,0,8,0,0,0
gene22956,25,0,3,0,0,21,0,5,15,0,9,0,49,34,24,0
gene22957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene22954,0,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0
gene22955,0,0,0,0,0,0,0,0,0,0,0,9,22,5,0,0
gene22958,11,0,21,0,22,25,18,8,31,0,30,13,55,44,9,0
gene22959,0,0,0,0,0,0,0,0,5,0,0,3,0,3,0,0
gene14557,655,160,397,335,118,854,241,20,816,80,416,985,1783,1422,268,126
gene14556,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
gene14555,0,0,0,30,0,0,0,0,2,0,0,0,0,0,0,0
gene14554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene14553,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
gene14552,4,0,0,0,0,14,0,0,8,0,0,0,8,0,0,0
gene14551,0,0,6,33,0,39,19,8,21,0,38,6,34,31,0,0
gene14550,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
gene10464,11,4,0,0,46,52,0,0,43,0,66,3,3,32,0,0
gene14559,150,50,73,0,85,442,7,26,397,31,132,275,1006,318,53,19
gene14558,169,13,48,15,0,425,72,31,110,20,140,295,230,231,51,0
gene833,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
gene832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene19664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene19665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene20088,0,0,0,0,0,0,0,0,2,0,0,4,6,0,0,0
gene20089,7,0,0,0,0,27,3,0,9,0,37,0,23,33,4,0
gene20086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene20087,0,3,0,0,0,0,4,0,15,0,0,0,10,0,0,0
gene20084,23,0,0,0,0,39,11,0,82,0,59,32,158,16,0,9
gene20085,33,0,17,0,0,52,0,0,89,0,53,12,60,30,2,0
gene20082,3,0,0,0,0,0,0,0,11,0,15,0,6,0,6,0
gene20083,0,0,0,0,2,0,0,3,19,0,9,0,6,6,0,0
gene20080,8,0,0,0,9,16,0,0,25,0,3,0,8,9,0,7
gene20081,6,3,0,0,0,16,0,0,3,0,0,0,17,0,0,0
gene19660,0,0,0,24,3,0,0,0,0,0,0,2,0,0,0,2
gene19661,63,0,26,15,16,255,38,0,158,0,209,52,40,103,6,0
gene26293,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
gene838,83,0,34,17,0,73,46,6,71,0,79,5,74,144,15,10
gene29867,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
gene29866,0,0,0,0,0,0,0,0,2,0,0,3,5,0,0,0
gene29865,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0
gene29864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene29863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene29862,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0
gene29861,0,0,0,0,0,0,0,0,17,0,10,0,5,6,0,0
gene29860,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
gene26296,14,0,0,0,0,68,0,0,37,0,89,3,25,0,0,3
gene29869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene29868,0,0,3,0,0,6,0,0,10,0,46,17,28,3,0,0
gene20628,45,0,15,12,0,34,0,0,20,0,15,0,97,28,4,0
gene20629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene20622,20,0,0,3,0,0,0,0,3,0,15,0,8,3,0,0
gene20623,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0
gene20620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene20621,17,0,15,0,99,118,62,9,96,0,96,62,83,88,21,55
gene20626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene20627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene20624,58,2,17,0,0,116,18,2,80,0,136,84,121,165,6,0
gene20625,44,3,11,0,11,101,0,0,55,0,91,5,88,41,21,0
